zap_motif_positions,accession_id
MZ556897.1,"[24, 58, 77, 78, 92, 94, 116, 117, 189, 192, 248, 252, 256, 303, 330, 331, 331, 332, 332, 346, 347, 348, 349, 363, 374, 391, 391, 659, 660, 662, 686, 688, 798, 800, 801, 810, 810, 811, 811, 865, 867, 868, 899, 900, 900, 901, 901, 957, 1045, 1048, 1053, 1055, 1082, 1083, 1289, 1289, 1290, 1290, 1475, 1476, 1629, 1831, 1833, 1837, 1859, 2004, 2051, 2092, 2095, 2145, 2146, 2189, 2192, 2193, 2314, 2316, 2317, 2354, 2366, 2369, 2391, 2518, 2593, 2695, 2736, 2812, 2822, 2882, 2930, 2931, 2932, 2953, 2955, 3001, 3002, 3003, 3057, 3058, 3107, 3166, 3320, 3340, 3341, 3341, 3342, 3342, 3437, 3834, 3836, 4122, 4152, 4174, 4176, 4198, 4199, 4202, 4203, 4248, 4293, 4295, 4296, 4348, 4351, 4352, 4371, 4373, 4507, 4509, 4511, 4797, 4801, 4824, 4859, 4875, 4876, 4903, 4903, 4914, 4922, 4925, 4985, 4986, 5077, 5087, 5138, 5139, 5140, 5195, 5196, 5372, 5373, 5374, 5384, 5385, 5386, 5387, 5418, 5423, 5477, 5487, 5489, 5504, 5506, 5591, 5592, 5593, 5618, 5628, 5629, 5716, 5718, 5733, 5785, 5787, 6036, 6135, 6136, 6139, 6216, 6217, 6219, 6261, 6262, 6287, 6381, 6382, 6383, 6405, 6409, 6410, 6411, 6425, 6426, 6464, 6467, 6579, 6581, 6581, 6583, 6622, 6691, 6692, 6694, 6808, 6944, 6947, 7051, 7052, 7053, 7117, 7125, 7130, 7160, 7193, 7194, 7214, 7216, 7217, 7366, 7368, 7446, 7493, 7514, 7515, 7700, 7701, 7702, 7723, 7725, 7726, 7727, 8008, 8010, 8017, 8019, 8021, 8081, 8084, 8085, 8119, 8121, 8133, 8166, 8167, 8295, 8297, 8353, 8355, 8357]"
EU255939.1,"[166, 302, 304, 305, 312, 314, 315, 316, 332, 333, 334, 365, 399, 418, 419, 433, 435, 455, 456, 457, 458, 530, 533, 589, 593, 597, 644, 672, 672, 673, 673, 687, 688, 690, 704, 715, 732, 732, 902, 1000, 1001, 1003, 1027, 1029, 1050, 1112, 1241, 1242, 1243, 1298, 1396, 1641, 1642, 1820, 2192, 2200, 2345, 2433, 2436, 2480, 2520, 2522, 2533, 2610, 2655, 2657, 2658, 2695, 2707, 2710, 2732, 2745, 2749, 2751, 2858, 2859, 2931, 2934, 3034, 3036, 3071, 3074, 3129, 3153, 3212, 3214, 3223, 3294, 3296, 3300, 3301, 3342, 3343, 3344, 3398, 3399, 3506, 3507, 3661, 3680, 3681, 3682, 3682, 3683, 3778, 4026, 4027, 4030, 4157, 4158, 4158, 4162, 4273, 4463, 4474, 4493, 4515, 4517, 4539, 4540, 4543, 4544, 4589, 4636, 4637, 4638, 4712, 4714, 4848, 4850, 4852, 4957, 4959, 5138, 5165, 5200, 5216, 5217, 5244, 5244, 5246, 5263, 5266, 5326, 5327, 5396, 5397, 5400, 5479, 5480, 5481, 5536, 5537, 5577, 5641, 5725, 5726, 5727, 5728, 5743, 5764, 5818, 5828, 5830, 5864, 5932, 5933, 5934, 5959, 6057, 6059, 6126, 6128, 6377, 6476, 6477, 6480, 6628, 6722, 6723, 6724, 6750, 6751, 6766, 6767, 6805, 6832, 6920, 6922, 6922, 6924, 6963, 7032, 7033, 7035, 7152, 7285, 7288, 7327, 7330, 7337, 7392, 7393, 7458, 7460, 7471, 7501, 7534, 7535, 7555, 7556, 7557, 7558, 7707, 7709, 7787, 7834, 7855, 7856, 8041, 8042, 8064, 8066, 8067, 8068, 8298, 8349, 8351, 8358, 8360, 8362, 8422, 8425, 8426, 8460, 8462, 8474, 8627, 8638, 8638, 8639, 8640, 8771, 8773, 9132, 9133]"
EU255937.1,"[164, 300, 302, 303, 310, 312, 313, 314, 330, 331, 332, 363, 397, 416, 417, 431, 433, 453, 454, 455, 456, 528, 531, 587, 591, 595, 642, 670, 670, 671, 671, 685, 686, 688, 702, 713, 730, 730, 900, 998, 999, 1001, 1027, 1048, 1051, 1110, 1137, 1139, 1140, 1394, 1433, 1436, 1467, 1469, 1639, 1640, 1818, 2190, 2198, 2367, 2431, 2434, 2518, 2520, 2531, 2533, 2653, 2655, 2656, 2698, 2708, 2857, 2884, 2886, 2932, 3075, 3127, 3151, 3212, 3221, 3269, 3270, 3271, 3292, 3294, 3298, 3299, 3340, 3341, 3342, 3396, 3397, 3504, 3505, 3659, 3679, 3680, 3680, 3681, 3681, 3708, 3711, 3712, 3776, 4156, 4160, 4271, 4272, 4461, 4472, 4491, 4513, 4515, 4541, 4542, 4587, 4634, 4635, 4636, 4710, 4712, 4846, 4848, 4850, 4955, 4956, 4957, 5109, 5110, 5112, 5113, 5136, 5163, 5215, 5242, 5242, 5244, 5324, 5325, 5395, 5398, 5534, 5535, 5575, 5585, 5589, 5639, 5723, 5724, 5725, 5726, 5741, 5742, 5757, 5762, 5816, 5826, 5828, 5862, 5930, 5931, 5932, 5957, 6055, 6057, 6064, 6072, 6375, 6474, 6475, 6478, 6555, 6556, 6558, 6626, 6679, 6720, 6721, 6722, 6748, 6749, 6803, 6854, 6855, 6920, 6920, 6921, 6922, 6961, 7119, 7283, 7286, 7390, 7391, 7456, 7464, 7499, 7532, 7533, 7553, 7554, 7555, 7556, 7705, 7707, 7736, 7785, 7832, 7853, 7854, 8005, 8006, 8007, 8039, 8040, 8041, 8062, 8064, 8065, 8066, 8296, 8347, 8349, 8356, 8358, 8360, 8367, 8420, 8423, 8424, 8458, 8460, 8472, 8625, 8636, 8769, 8771, 9130, 9131]"
EU255936.1,"[6, 174, 310, 312, 313, 320, 322, 323, 324, 340, 341, 342, 373, 407, 426, 427, 441, 443, 463, 464, 465, 466, 538, 541, 597, 601, 605, 652, 680, 680, 681, 681, 695, 696, 698, 712, 723, 740, 740, 910, 982, 1008, 1009, 1011, 1035, 1037, 1058, 1120, 1147, 1149, 1159, 1159, 1160, 1160, 1248, 1249, 1249, 1250, 1250, 1394, 1397, 1404, 1404, 1405, 1638, 1638, 1639, 1639, 1824, 1825, 1888, 1891, 1893, 2180, 2182, 2186, 2197, 2200, 2208, 2353, 2441, 2444, 2494, 2495, 2538, 2541, 2542, 2663, 2665, 2666, 2715, 2718, 2740, 2865, 2866, 2867, 3085, 3137, 3161, 3231, 3279, 3280, 3281, 3302, 3304, 3308, 3309, 3350, 3351, 3352, 3406, 3407, 3514, 3515, 3669, 3689, 3690, 3690, 3691, 3691, 3786, 4033, 4034, 4035, 4166, 4170, 4281, 4290, 4471, 4482, 4501, 4523, 4525, 4547, 4548, 4551, 4558, 4597, 4644, 4645, 4646, 4722, 4856, 4860, 4939, 5146, 5173, 5212, 5224, 5225, 5252, 5252, 5254, 5271, 5274, 5334, 5335, 5426, 5436, 5544, 5545, 5585, 5721, 5722, 5723, 5733, 5735, 5736, 5751, 5752, 5763, 5767, 5772, 5785, 5826, 5836, 5838, 5940, 5941, 5942, 5967, 5977, 5978, 5981, 6074, 6075, 6134, 6136, 6177, 6179, 6180, 6259, 6263, 6326, 6385, 6484, 6485, 6488, 6565, 6566, 6568, 6636, 6730, 6731, 6732, 6764, 6765, 6774, 6775, 6816, 6928, 6930, 6930, 6932, 7040, 7041, 7043, 7124, 7125, 7157, 7383, 7384, 7386, 7387, 7466, 7474, 7479, 7509, 7542, 7543, 7563, 7564, 7565, 7566, 7715, 7795, 7834, 7842, 7863, 7864, 8049, 8050, 8051, 8072, 8074, 8075, 8076, 8357, 8359, 8366, 8368, 8370, 8428, 8430, 8434, 8468, 8470, 8482, 8515, 8516, 8584, 8585, 8586, 8587, 8588, 8629, 8631, 8632, 8644, 8646, 8646, 8648, 8702, 8704, 8706, 8779, 8781, 8783, 9140, 9141]"
MZ556895.1,"[24, 58, 77, 78, 92, 94, 116, 117, 189, 192, 248, 252, 256, 303, 330, 331, 331, 332, 332, 346, 347, 348, 349, 363, 374, 391, 391, 659, 660, 662, 686, 688, 798, 800, 801, 810, 810, 811, 811, 865, 867, 868, 899, 900, 900, 901, 901, 957, 1045, 1048, 1053, 1055, 1082, 1083, 1289, 1289, 1290, 1290, 1475, 1476, 1629, 1831, 1833, 1837, 1859, 2004, 2051, 2092, 2095, 2145, 2146, 2189, 2192, 2193, 2314, 2316, 2317, 2354, 2366, 2369, 2391, 2518, 2593, 2695, 2736, 2812, 2822, 2882, 2930, 2931, 2932, 2953, 2955, 3001, 3002, 3003, 3057, 3058, 3107, 3166, 3320, 3340, 3341, 3341, 3342, 3342, 3437, 3834, 3836, 4122, 4152, 4174, 4176, 4198, 4199, 4202, 4203, 4248, 4293, 4295, 4296, 4371, 4373, 4507, 4509, 4511, 4797, 4801, 4824, 4859, 4875, 4876, 4903, 4903, 4914, 4922, 4925, 4985, 4986, 5077, 5087, 5138, 5139, 5140, 5195, 5196, 5372, 5373, 5374, 5384, 5385, 5386, 5387, 5418, 5423, 5477, 5487, 5489, 5504, 5506, 5591, 5592, 5593, 5618, 5628, 5629, 5716, 5718, 5733, 5785, 5787, 6036, 6135, 6136, 6139, 6216, 6217, 6219, 6261, 6262, 6287, 6381, 6382, 6383, 6405, 6409, 6410, 6411, 6425, 6426, 6464, 6467, 6579, 6581, 6581, 6583, 6622, 6691, 6692, 6694, 6808, 6944, 6947, 7051, 7052, 7053, 7117, 7125, 7160, 7193, 7194, 7214, 7216, 7217, 7366, 7368, 7446, 7493, 7514, 7515, 7700, 7701, 7702, 7723, 7725, 7726, 7727, 8008, 8010, 8017, 8019, 8021, 8081, 8084, 8085, 8119, 8121, 8133, 8166, 8167, 8295, 8297, 8353, 8355, 8357]"
MZ556896.1,"[24, 58, 77, 78, 92, 94, 116, 117, 189, 192, 248, 252, 256, 303, 330, 331, 331, 332, 332, 346, 347, 348, 349, 363, 374, 391, 391, 659, 660, 662, 686, 688, 798, 800, 801, 810, 810, 811, 811, 865, 867, 868, 899, 900, 900, 901, 901, 957, 1045, 1048, 1053, 1055, 1055, 1082, 1083, 1289, 1289, 1290, 1290, 1475, 1476, 1629, 1831, 1833, 1837, 1859, 2004, 2048, 2051, 2092, 2095, 2145, 2146, 2189, 2192, 2193, 2314, 2316, 2317, 2354, 2366, 2369, 2391, 2518, 2593, 2695, 2736, 2812, 2822, 2882, 2930, 2931, 2932, 2953, 2955, 3001, 3002, 3003, 3057, 3058, 3107, 3166, 3320, 3340, 3341, 3341, 3342, 3342, 3437, 3834, 3836, 4122, 4152, 4174, 4176, 4198, 4199, 4202, 4203, 4248, 4293, 4295, 4296, 4371, 4373, 4507, 4509, 4511, 4797, 4801, 4824, 4859, 4875, 4876, 4903, 4903, 4914, 4922, 4925, 4985, 4986, 5077, 5087, 5138, 5139, 5140, 5195, 5196, 5372, 5373, 5374, 5384, 5385, 5386, 5387, 5418, 5423, 5477, 5487, 5489, 5504, 5506, 5591, 5592, 5593, 5618, 5628, 5629, 5716, 5718, 5733, 5785, 5787, 6036, 6135, 6136, 6139, 6216, 6217, 6219, 6261, 6262, 6287, 6381, 6382, 6383, 6405, 6409, 6410, 6411, 6425, 6426, 6464, 6467, 6579, 6581, 6581, 6583, 6622, 6691, 6692, 6694, 6808, 6944, 6947, 7051, 7052, 7053, 7117, 7125, 7130, 7160, 7193, 7194, 7214, 7216, 7217, 7366, 7368, 7446, 7493, 7514, 7515, 7700, 7701, 7702, 7723, 7725, 7726, 7727, 8008, 8010, 8017, 8019, 8021, 8081, 8084, 8085, 8119, 8121, 8133, 8166, 8167, 8295, 8297, 8353, 8355, 8357]"
LC368391.1,"[149, 285, 287, 288, 295, 297, 298, 299, 315, 316, 317, 348, 382, 416, 418, 440, 441, 513, 516, 572, 576, 580, 627, 655, 655, 656, 656, 670, 671, 673, 687, 698, 715, 715, 885, 957, 983, 984, 986, 1010, 1012, 1033, 1095, 1122, 1124, 1125, 1134, 1134, 1135, 1135, 1223, 1224, 1224, 1225, 1225, 1281, 1369, 1372, 1377, 1379, 1379, 1415, 1452, 1454, 1509, 1613, 1614, 1803, 2172, 2175, 2183, 2280, 2282, 2328, 2352, 2416, 2419, 2469, 2470, 2638, 2640, 2641, 2693, 2715, 2841, 2842, 2914, 2917, 3019, 3060, 3111, 3112, 3136, 3195, 3197, 3206, 3254, 3255, 3256, 3277, 3279, 3325, 3326, 3327, 3339, 3341, 3342, 3343, 3381, 3382, 3644, 3663, 3664, 3665, 3665, 3666, 3761, 4009, 4010, 4011, 4013, 4027, 4055, 4056, 4057, 4140, 4141, 4141, 4145, 4446, 4457, 4522, 4523, 4526, 4527, 4572, 4619, 4620, 4621, 4695, 4697, 4698, 4831, 4833, 4835, 5121, 5148, 5183, 5199, 5200, 5227, 5227, 5229, 5246, 5247, 5249, 5309, 5310, 5519, 5520, 5560, 5624, 5696, 5697, 5698, 5726, 5727, 5742, 5747, 5801, 5811, 5813, 5915, 5916, 5917, 5942, 6040, 6042, 6109, 6111, 6234, 6238, 6244, 6245, 6247, 6301, 6360, 6459, 6460, 6463, 6611, 6705, 6706, 6707, 6733, 6734, 6735, 6749, 6750, 6788, 6791, 6903, 6905, 6905, 6907, 6946, 7015, 7016, 7018, 7099, 7100, 7101, 7132, 7268, 7271, 7346, 7347, 7349, 7375, 7376, 7380, 7382, 7454, 7484, 7517, 7538, 7539, 7540, 7541, 7690, 7692, 7721, 7770, 7817, 7838, 7839, 8024, 8025, 8047, 8049, 8050, 8051, 8332, 8341, 8343, 8345, 8405, 8408, 8409]"
MZ556909.1,"[1, 3, 4, 5, 54, 55, 107, 108, 122, 124, 146, 147, 278, 282, 286, 333, 361, 361, 362, 362, 376, 377, 378, 379, 393, 404, 421, 421, 716, 719, 738, 970, 971, 973, 987, 1075, 1078, 1080, 1085, 1119, 1121, 1170, 1173, 1174, 1331, 1332, 1377, 1379, 1581, 1584, 1586, 1588, 1674, 1879, 2046, 2136, 2137, 2188, 2192, 2220, 2221, 2223, 2234, 2310, 2311, 2356, 2358, 2359, 2411, 2514, 2560, 2681, 2682, 2737, 2779, 2992, 2995, 3022, 3057, 3059, 3060, 3061, 3099, 3100, 3102, 3164, 3180, 3208, 3208, 3210, 3227, 3277, 3301, 3302, 3303, 3304, 3382, 3383, 3383, 3484, 3605, 3607, 3608, 3672, 3674, 3726, 3727, 3727, 3728, 3728, 3758, 3762, 3816, 3818, 3858, 3859, 3859, 3863, 3876, 3878, 3916, 3918, 3920, 3963, 3964, 3983, 3985, 4244, 4268, 4275, 4277, 4279, 4290, 4337, 4339, 4371, 4373, 4374, 4393, 4394, 4413, 4415, 4549, 4551, 4553, 4843, 4901, 4917, 4918, 4945, 4964, 4967, 5068, 5185, 5189, 5216, 5217, 5237, 5238, 5425, 5426, 5427, 5428, 5429, 5444, 5460, 5565, 5633, 5633, 5634, 5635, 5660, 5767, 5768, 5890, 5952, 5956, 5962, 5963, 5965, 6019, 6175, 6176, 6177, 6192, 6203, 6258, 6259, 6261, 6360, 6398, 6399, 6506, 6590, 6591, 6621, 6623, 6651, 6652, 6654, 6664, 6723, 6725, 6767, 6768, 6986, 7028, 7031, 7044, 7047, 7083, 7094, 7101, 7104, 7159, 7196, 7232, 7253, 7255, 7256, 7390, 7405, 7407, 7482, 7485, 7532, 7553, 7554, 7739, 7741, 7762, 7765, 7766, 7813, 7973, 7974, 8040, 8043, 8047, 8064, 8117, 8120, 8172, 8204, 8205, 8206, 8319, 8321, 8322, 8649, 8651, 8793, 8796]"
MZ556908.1,"[1, 3, 4, 5, 54, 55, 107, 108, 122, 124, 146, 147, 278, 282, 286, 333, 361, 361, 362, 362, 376, 377, 378, 379, 393, 404, 421, 421, 716, 719, 738, 970, 971, 973, 987, 1075, 1078, 1080, 1085, 1119, 1121, 1170, 1173, 1174, 1331, 1332, 1377, 1379, 1581, 1584, 1586, 1588, 1674, 1879, 2046, 2136, 2137, 2188, 2192, 2220, 2221, 2223, 2234, 2310, 2311, 2356, 2358, 2359, 2411, 2514, 2560, 2681, 2682, 2737, 2779, 2992, 2995, 3022, 3057, 3059, 3060, 3061, 3099, 3100, 3102, 3164, 3180, 3208, 3208, 3210, 3227, 3277, 3301, 3302, 3303, 3304, 3382, 3383, 3383, 3484, 3605, 3607, 3608, 3672, 3674, 3726, 3727, 3727, 3728, 3728, 3758, 3762, 3816, 3818, 3858, 3859, 3859, 3863, 3876, 3878, 3916, 3918, 3920, 3963, 3964, 3983, 3985, 4244, 4268, 4275, 4277, 4279, 4290, 4337, 4339, 4371, 4373, 4374, 4393, 4394, 4413, 4415, 4549, 4551, 4553, 4843, 4901, 4917, 4918, 4945, 4964, 4967, 5068, 5185, 5189, 5216, 5217, 5237, 5238, 5425, 5426, 5427, 5428, 5429, 5444, 5460, 5565, 5633, 5633, 5634, 5635, 5660, 5767, 5768, 5890, 5952, 5956, 5962, 5963, 5965, 6019, 6175, 6176, 6177, 6192, 6203, 6258, 6259, 6261, 6360, 6398, 6399, 6506, 6590, 6591, 6621, 6623, 6651, 6652, 6654, 6664, 6723, 6725, 6767, 6768, 6986, 7028, 7031, 7044, 7047, 7083, 7094, 7101, 7104, 7159, 7196, 7232, 7253, 7255, 7256, 7390, 7405, 7407, 7482, 7485, 7532, 7553, 7554, 7739, 7741, 7762, 7765, 7766, 7813, 7973, 7974, 8040, 8043, 8047, 8064, 8117, 8120, 8172, 8204, 8205, 8206, 8319, 8321, 8322, 8649, 8651, 8793, 8796]"
MZ556902.1,"[1, 3, 4, 5, 54, 55, 107, 108, 122, 124, 146, 147, 278, 282, 286, 333, 361, 361, 362, 362, 376, 377, 378, 379, 393, 404, 421, 421, 716, 719, 738, 970, 971, 973, 987, 1075, 1078, 1080, 1085, 1119, 1121, 1170, 1173, 1174, 1331, 1332, 1377, 1379, 1581, 1584, 1586, 1588, 1674, 1879, 2046, 2136, 2137, 2188, 2192, 2220, 2221, 2223, 2234, 2310, 2311, 2356, 2358, 2359, 2411, 2514, 2560, 2681, 2682, 2737, 2779, 2992, 2995, 3022, 3057, 3059, 3060, 3061, 3099, 3100, 3102, 3164, 3180, 3208, 3208, 3210, 3227, 3277, 3301, 3302, 3303, 3304, 3382, 3383, 3383, 3484, 3605, 3607, 3608, 3672, 3674, 3726, 3727, 3727, 3728, 3728, 3758, 3762, 3816, 3818, 3858, 3859, 3859, 3863, 3876, 3878, 3916, 3918, 3920, 3963, 3964, 3983, 3985, 4244, 4268, 4275, 4277, 4279, 4290, 4337, 4339, 4371, 4373, 4374, 4393, 4394, 4413, 4415, 4549, 4551, 4553, 4843, 4901, 4917, 4918, 4945, 4964, 4967, 5068, 5185, 5189, 5216, 5217, 5237, 5238, 5425, 5426, 5427, 5428, 5429, 5444, 5460, 5565, 5633, 5633, 5634, 5635, 5660, 5767, 5768, 5890, 5952, 5956, 5962, 5963, 5965, 6019, 6175, 6176, 6177, 6192, 6203, 6258, 6259, 6261, 6360, 6398, 6399, 6506, 6590, 6591, 6621, 6623, 6651, 6652, 6654, 6664, 6723, 6725, 6767, 6768, 6986, 7028, 7031, 7044, 7047, 7083, 7094, 7101, 7104, 7159, 7196, 7232, 7253, 7255, 7256, 7390, 7405, 7407, 7482, 7485, 7532, 7553, 7554, 7739, 7741, 7762, 7765, 7766, 7813, 7973, 7974, 8040, 8043, 8047, 8064, 8117, 8120, 8172, 8204, 8205, 8206, 8319, 8321, 8322, 8649, 8651, 8793, 8796]"
KX621550.1,"[42, 44, 52, 54, 55, 56, 72, 73, 74, 85, 105, 163, 173, 175, 197, 408, 412, 413, 427, 428, 471, 472, 539, 541, 748, 775, 779, 828, 1000, 1002, 1004, 1123, 1125, 1126, 1164, 1293, 1296, 1370, 1378, 1449, 1542, 1543, 1544, 1566, 1703, 1705, 1706, 1924, 1927, 2019, 2021, 2049, 2051, 2052, 2097, 2188, 2233, 2243, 2244, 2297, 2298, 2438, 2522, 2523, 2524, 2560, 2609, 2610, 2611, 2634, 2712, 2713, 2715, 2716, 2910, 2911, 2911, 2915, 3150, 3151, 3259, 3383, 3384, 3552, 3621, 3623, 3656, 3658, 3659, 3909, 3910, 3927, 3929, 3938, 4009, 4011, 4117, 4295, 4297, 4319, 4371, 4443, 4444, 4445, 4484, 4572, 4683, 4728, 4729, 4731, 4794, 4917, 5054, 5055, 5058, 5147, 5148, 5150, 5474, 5475, 5476, 5477, 5512, 5522, 5554, 5616, 5711, 5715, 5721, 5722, 5819, 6354, 6355, 6380, 6470, 6471, 6498, 6501, 6502, 6549, 6550, 6552, 6557, 6566, 6569, 6708, 6958, 6959, 6961, 6977, 6979, 6980, 7126, 7129, 7130, 7145, 7146, 7148, 7275, 7323, 7326, 7498, 7661, 7662, 7771, 7772, 7775, 7919, 7921, 8148, 8151, 8164, 8166, 8168, 8280, 8313, 8451, 8452, 8453, 8453, 8502, 8504, 8822, 8882, 8883, 8901, 8904, 8938, 8939, 8949, 8979, 8981, 8981, 8991]"
KU871299.1,"[108, 152, 153, 243, 245, 246, 253, 255, 256, 257, 273, 274, 275, 306, 340, 359, 373, 374, 374, 378, 396, 397, 398, 399, 414, 531, 534, 585, 612, 613, 613, 614, 614, 628, 629, 671, 672, 673, 848, 991, 994, 1024, 1026, 1080, 1181, 1239, 1263, 1307, 1337, 1613, 1614, 1766, 1835, 1837, 1838, 1839, 1994, 1995, 1997, 2304, 2322, 2323, 2392, 2394, 2395, 2479, 2484, 2486, 2580, 2628, 2629, 2630, 2631, 2632, 2645, 2666, 2669, 2995, 2997, 3171, 3173, 3230, 3232, 3485, 3487, 3620, 3639, 3640, 3641, 3737, 3863, 3865, 3866, 4117, 4174, 4178, 4222, 4502, 4505, 4524, 4526, 4649, 4651, 4652, 4671, 4678, 4686, 4845, 5023, 5024, 5241, 5352, 5354, 5571, 5572, 5573, 5585, 5587, 5613, 5616, 5617, 5672, 5673, 5674, 5718, 5878, 5882, 5891, 5893, 5918, 5919, 6085, 6130, 6131, 6189, 6270, 6277, 6285, 6355, 6357, 6459, 6461, 6757, 6773, 6776, 6839, 6858, 6860, 6877, 6880, 6909, 6991, 6992, 6993, 6994, 7007, 7007, 7021, 7023, 7025, 7168, 7169, 7171, 7172, 7219, 7310, 7311, 7313, 7407, 7505, 7528, 7529, 7602, 7663, 7805, 7899, 7901, 7902, 7940, 8012, 8013, 8014, 8039, 8083, 8086, 8320, 8322, 8396, 8399, 8935, 8937, 9066, 9069, 9103, 9104, 9146]"
KX621546.1,"[42, 44, 52, 54, 55, 56, 72, 73, 74, 85, 105, 139, 163, 173, 175, 197, 408, 412, 413, 423, 425, 427, 428, 471, 472, 539, 541, 552, 569, 775, 779, 828, 1053, 1054, 1123, 1125, 1126, 1169, 1172, 1293, 1296, 1370, 1378, 1497, 1498, 1499, 1542, 1543, 1544, 1566, 1703, 1705, 1706, 1932, 2049, 2051, 2099, 2181, 2185, 2188, 2233, 2239, 2243, 2244, 2297, 2298, 2325, 2522, 2523, 2524, 2526, 2560, 2609, 2610, 2611, 2634, 2712, 2715, 2716, 2910, 2911, 2911, 2915, 3046, 3048, 3150, 3151, 3469, 3552, 3656, 3658, 3659, 3910, 3927, 3929, 3938, 3951, 4117, 4295, 4297, 4443, 4444, 4445, 4484, 4572, 4683, 4709, 4711, 4891, 4893, 4927, 4929, 4930, 5011, 5031, 5054, 5055, 5058, 5147, 5148, 5150, 5176, 5179, 5329, 5387, 5474, 5475, 5476, 5477, 5512, 5522, 5554, 5562, 5570, 5597, 5616, 5671, 5675, 5711, 5715, 5721, 5722, 5819, 5836, 5839, 6217, 6218, 6470, 6471, 6498, 6501, 6502, 6549, 6550, 6552, 6557, 6566, 6569, 6609, 6612, 6708, 6785, 6977, 6979, 6980, 7032, 7126, 7129, 7130, 7498, 7527, 7661, 7662, 7771, 7772, 7773, 7775, 7919, 8148, 8151, 8313, 8451, 8452, 8453, 8453, 8725, 8822, 8883, 8886, 8901, 8904, 8944, 8945, 8946, 8979, 8981, 8981, 8991]"
MZ556907.1,"[1, 3, 4, 5, 54, 55, 107, 108, 122, 124, 146, 147, 278, 282, 286, 333, 361, 361, 362, 362, 376, 377, 378, 379, 393, 404, 421, 421, 716, 719, 738, 970, 971, 973, 987, 1075, 1078, 1080, 1085, 1119, 1121, 1170, 1173, 1174, 1331, 1332, 1377, 1379, 1581, 1584, 1586, 1588, 1674, 1879, 2046, 2136, 2137, 2188, 2192, 2220, 2221, 2223, 2234, 2310, 2311, 2356, 2358, 2359, 2411, 2514, 2560, 2681, 2682, 2737, 2779, 2992, 2995, 3022, 3057, 3059, 3060, 3061, 3099, 3100, 3102, 3164, 3180, 3208, 3208, 3210, 3227, 3277, 3301, 3302, 3303, 3304, 3382, 3383, 3383, 3484, 3605, 3607, 3608, 3672, 3674, 3726, 3727, 3727, 3728, 3728, 3758, 3762, 3816, 3818, 3858, 3859, 3859, 3863, 3876, 3878, 3916, 3918, 3920, 3963, 3964, 3983, 3985, 4244, 4268, 4275, 4277, 4279, 4290, 4337, 4339, 4371, 4373, 4374, 4393, 4394, 4413, 4415, 4549, 4551, 4553, 4843, 4901, 4917, 4918, 4945, 4964, 4967, 5068, 5185, 5189, 5216, 5217, 5237, 5238, 5425, 5426, 5427, 5428, 5429, 5444, 5460, 5565, 5633, 5633, 5634, 5635, 5660, 5767, 5768, 5890, 5952, 5956, 5962, 5963, 5965, 6019, 6175, 6176, 6177, 6192, 6203, 6258, 6259, 6261, 6360, 6398, 6399, 6506, 6590, 6591, 6621, 6623, 6651, 6652, 6654, 6664, 6723, 6725, 6767, 6768, 6986, 7028, 7031, 7044, 7047, 7083, 7094, 7101, 7104, 7159, 7196, 7232, 7253, 7255, 7256, 7390, 7405, 7407, 7482, 7485, 7532, 7553, 7554, 7739, 7741, 7762, 7765, 7766, 7813, 7973, 7974, 8040, 8043, 8047, 8064, 8117, 8120, 8172, 8204, 8205, 8206, 8319, 8321, 8322, 8649, 8651, 8793, 8796]"
MW041297.1,"[9, 10, 79, 168, 169, 223, 224, 247, 385, 386, 393, 396, 397, 426, 446, 497, 499, 500, 514, 516, 538, 565, 566, 677, 678, 681, 725, 749, 753, 754, 766, 768, 768, 769, 812, 813, 903, 904, 1061, 1062, 1063, 1178, 1287, 1289, 1290, 1704, 1709, 1712, 2027, 2044, 2046, 2047, 2153, 2154, 2155, 2156, 2271, 2482, 2483, 2523, 2526, 2526, 2529, 2574, 2684, 2687, 2864, 2865, 2867, 2901, 2946, 2950, 2952, 2972, 3119, 3121, 3122, 3123, 3251, 3252, 3252, 3256, 3364, 3365, 3366, 3387, 3392, 3393, 3394, 3491, 3596, 3619, 3658, 3724, 3725, 3754, 3755, 3756, 3775, 3778, 3794, 3795, 3875, 3876, 3938, 3952, 4081, 4118, 4119, 4120, 4251, 4394, 4396, 4458, 4556, 4560, 4636, 4638, 4646, 4658, 4660, 4700, 4702, 4712, 4785, 4786, 4815, 4941, 4968, 5069, 5070, 5072, 5080, 5231, 5232, 5356, 5396, 5399, 5464, 5488, 5489, 5491, 5517, 5520, 5728, 5729, 5815, 5816, 5817, 5818, 5938, 5957, 6052, 6056, 6075, 6150, 6152, 6166, 6308, 6310, 6311, 6353, 6354, 6355, 6584, 6721, 6722, 6758, 6760, 6762, 6811, 6812, 6898, 6907, 6910, 6965, 6966, 6969, 7049, 7113, 7197, 7198, 7200, 7217, 7220, 7256, 7259, 7260, 7267, 7318, 7320, 7321, 7454, 7456, 7551, 7558, 7559, 7639, 7640, 7682, 7804, 7806, 8002, 8003, 8260, 8262, 8489, 8572, 8653, 8792, 8793, 8794, 8794, 9113, 9115, 9117, 9141, 9163, 9184, 9223, 9224, 9242, 9245, 9253, 9275, 9277, 9279, 9320, 9322, 9322, 9351, 9353]"
